,property_id,check_in_date,room_category,successful_bookings,capacity,occupancy_percentage %
4827,17561,18-Jun-22,RT2,32,36.0,88.89
4828,17558,18-Jun-22,RT2,34,50.0,68.0
4829,16562,18-Jun-22,RT2,32,43.0,74.42
4830,16561,18-Jun-22,RT2,23,24.0,95.83
4831,16558,18-Jun-22,RT2,21,22.0,95.45
4832,19560,18-Jun-22,RT2,33,38.0,86.84
4833,16563,18-Jun-22,RT2,34,38.0,89.47
4834,16559,18-Jun-22,RT2,37,41.0,90.24
4835,19559,18-Jun-22,RT2,30,41.0,73.17
4836,19558,18-Jun-22,RT2,22,39.0,56.41
4837,17559,18-Jun-22,RT2,36,39.0,92.31
4838,16560,18-Jun-22,RT2,24,34.0,70.59
4839,18562,18-Jun-22,RT2,32,34.0,94.12
4840,18559,18-Jun-22,RT2,30,44.0,68.18
4841,17563,18-Jun-22,RT2,41,44.0,93.18
4842,17562,18-Jun-22,RT2,20,30.0,66.67
4843,18558,18-Jun-22,RT2,22,30.0,73.33
4844,17564,18-Jun-22,RT2,26,40.0,65.0
4845,18561,18-Jun-22,RT2,37,40.0,92.5
4846,18560,18-Jun-22,RT2,37,40.0,92.5
4847,17560,18-Jun-22,RT2,35,45.0,77.78
4848,19561,18-Jun-22,RT2,32,45.0,71.11
4849,19563,18-Jun-22,RT2,34,45.0,75.56
4850,19563,18-Jun-22,RT3,20,29.0,68.97
4851,19562,18-Jun-22,RT3,29,29.0,100.0
4852,19561,18-Jun-22,RT3,20,29.0,68.97
4853,18562,18-Jun-22,RT3,27,29.0,93.1
4854,17558,18-Jun-22,RT3,21,27.0,77.78
4855,17562,18-Jun-22,RT3,16,27.0,59.26
4856,19559,18-Jun-22,RT3,21,27.0,77.78
4857,16559,18-Jun-22,RT3,29,32.0,90.62
4858,16558,18-Jun-22,RT3,7,8.0,87.5
4859,17560,18-Jun-22,RT3,18,25.0,72.0
4860,18561,18-Jun-22,RT3,22,25.0,88.0
4861,16561,18-Jun-22,RT3,20,21.0,95.24
4862,16563,18-Jun-22,RT3,19,20.0,95.0
4863,17561,18-Jun-22,RT3,18,19.0,94.74
4864,18558,18-Jun-22,RT3,19,26.0,73.08
4865,18560,18-Jun-22,RT3,23,24.0,95.83
4866,18563,18-Jun-22,RT3,17,23.0,73.91
4867,19560,18-Jun-22,RT3,16,19.0,84.21
4868,16562,18-Jun-22,RT3,13,18.0,72.22
4869,17563,18-Jun-22,RT3,13,16.0,81.25
4870,18559,18-Jun-22,RT3,13,23.0,56.52
4871,16560,18-Jun-22,RT3,14,20.0,70.0
4872,17559,18-Jun-22,RT3,14,16.0,87.5
4873,17564,18-Jun-22,RT3,14,24.0,58.33
4874,19558,18-Jun-22,RT3,12,21.0,57.14
4875,19559,18-Jun-22,RT4,2,3.0,66.67
4876,16562,18-Jun-22,RT4,4,6.0,66.67
4877,17558,18-Jun-22,RT4,4,6.0,66.67
4878,17562,18-Jun-22,RT4,4,6.0,66.67
4879,19558,18-Jun-22,RT4,4,7.0,57.14
4880,19561,18-Jun-22,RT4,5,7.0,71.43
4881,19563,18-Jun-22,RT4,5,6.0,83.33
4882,16560,18-Jun-22,RT4,6,7.0,85.71
4883,16561,18-Jun-22,RT4,9,10.0,90.0
4884,17560,18-Jun-22,RT4,9,13.0,69.23
4885,18561,18-Jun-22,RT4,9,9.0,100.0
4886,17564,18-Jun-22,RT4,10,17.0,58.82
4887,18560,18-Jun-22,RT4,14,15.0,93.33
4888,19560,18-Jun-22,RT4,15,16.0,93.75
4889,18559,18-Jun-22,RT4,11,19.0,57.89
4890,17563,18-Jun-22,RT4,17,19.0,89.47
4891,19562,18-Jun-22,RT4,11,14.0,78.57
4892,17559,18-Jun-22,RT4,13,14.0,92.86
4893,18558,18-Jun-22,RT4,15,20.0,75.0
4894,18562,18-Jun-22,RT4,18,20.0,90.0
4895,18563,18-Jun-22,RT4,13,18.0,72.22
4896,16563,18-Jun-22,RT4,18,18.0,100.0
4897,16559,18-Jun-22,RT4,18,18.0,100.0
4898,17561,18-Jun-22,RT4,3,4.0,75.0
4899,16558,18-Jun-22,RT4,3,3.0,100.0
4900,19563,19-Jun-22,RT3,19,29.0,65.52
4901,18560,19-Jun-22,RT1,25,30.0,83.33
4902,19562,19-Jun-22,RT1,26,30.0,86.67
4903,19563,19-Jun-22,RT1,17,30.0,56.67
4904,17558,19-Jun-22,RT1,12,19.0,63.16
4905,16558,19-Jun-22,RT1,13,19.0,68.42
4906,17560,19-Jun-22,RT1,26,40.0,65.0
4907,19558,19-Jun-22,RT1,21,40.0,52.5
4908,19560,19-Jun-22,RT1,21,26.0,80.77
4909,17561,19-Jun-22,RT1,17,26.0,65.38
4910,16560,19-Jun-22,RT1,20,34.0,58.82
4911,16561,19-Jun-22,RT1,12,18.0,66.67
4912,16562,19-Jun-22,RT1,18,31.0,58.06
4913,16563,19-Jun-22,RT1,31,41.0,75.61
4914,17559,19-Jun-22,RT1,26,32.0,81.25
4915,17562,19-Jun-22,RT1,10,20.0,50.0
4916,17563,19-Jun-22,RT1,17,25.0,68.0
4917,18558,19-Jun-22,RT1,10,15.0,66.67
4918,18559,19-Jun-22,RT1,21,42.0,50.0
4919,18561,19-Jun-22,RT1,24,33.0,72.73
4920,18562,19-Jun-22,RT1,30,38.0,78.95
4921,18563,19-Jun-22,RT1,15,27.0,55.56
4922,19559,19-Jun-22,RT1,16,24.0,66.67
4923,19561,19-Jun-22,RT1,22,36.0,61.11
4924,17564,19-Jun-22,RT1,8,16.0,50.0
4925,19562,19-Jun-22,RT2,19,23.0,82.61
4926,18563,19-Jun-22,RT2,16,29.0,55.17
4927,17561,19-Jun-22,RT2,24,36.0,66.67
4928,17558,19-Jun-22,RT2,34,50.0,68.0
4929,16562,19-Jun-22,RT2,25,43.0,58.14
4930,16561,19-Jun-22,RT2,17,24.0,70.83
4931,16558,19-Jun-22,RT2,19,22.0,86.36
4932,19560,19-Jun-22,RT2,26,38.0,68.42
4933,16563,19-Jun-22,RT2,25,38.0,65.79
4934,16559,19-Jun-22,RT2,29,41.0,70.73
4935,19559,19-Jun-22,RT2,23,41.0,56.1
4936,19558,19-Jun-22,RT2,19,39.0,48.72
4937,17559,19-Jun-22,RT2,29,39.0,74.36
4938,16560,19-Jun-22,RT2,19,34.0,55.88
4939,18562,19-Jun-22,RT2,23,34.0,67.65
4940,18559,19-Jun-22,RT2,22,44.0,50.0
4941,17563,19-Jun-22,RT2,30,44.0,68.18
4942,17562,19-Jun-22,RT2,17,30.0,56.67
4943,18558,19-Jun-22,RT2,16,30.0,53.33
4944,17564,19-Jun-22,RT2,19,40.0,47.5
4945,18561,19-Jun-22,RT2,32,40.0,80.0
4946,18560,19-Jun-22,RT2,35,40.0,87.5
4947,17560,19-Jun-22,RT2,28,45.0,62.22
4948,19561,19-Jun-22,RT2,26,45.0,57.78
4949,19563,19-Jun-22,RT2,26,45.0,57.78
4950,16559,19-Jun-22,RT1,22,30.0,73.33
4951,19562,19-Jun-22,RT3,21,29.0,72.41
4952,19561,19-Jun-22,RT3,18,29.0,62.07
4953,18562,19-Jun-22,RT3,20,29.0,68.97
4954,17558,19-Jun-22,RT3,16,27.0,59.26
4955,17562,19-Jun-22,RT3,13,27.0,48.15
4956,19559,19-Jun-22,RT3,17,27.0,62.96
4957,16559,19-Jun-22,RT3,24,32.0,75.0
4958,16558,19-Jun-22,RT3,6,8.0,75.0
4959,17560,19-Jun-22,RT3,16,25.0,64.0
4960,18561,19-Jun-22,RT3,17,25.0,68.0
4961,17561,19-Jun-22,RT3,16,19.0,84.21
4962,18558,19-Jun-22,RT3,17,26.0,65.38
4963,18560,19-Jun-22,RT3,21,24.0,87.5
4964,18563,19-Jun-22,RT3,15,23.0,65.22
4965,19560,19-Jun-22,RT3,15,19.0,78.95
4966,16563,19-Jun-22,RT3,13,20.0,65.0
4967,16561,19-Jun-22,RT3,14,21.0,66.67
4968,17564,19-Jun-22,RT3,14,24.0,58.33
4969,16560,19-Jun-22,RT3,12,20.0,60.0
4970,16562,19-Jun-22,RT3,12,18.0,66.67
4971,19558,19-Jun-22,RT3,12,21.0,57.14
4972,17559,19-Jun-22,RT3,11,16.0,68.75
4973,17563,19-Jun-22,RT3,11,16.0,68.75
4974,18559,19-Jun-22,RT3,11,23.0,47.83
4975,19559,19-Jun-22,RT4,2,3.0,66.67
4976,16558,19-Jun-22,RT4,2,3.0,66.67
4977,16562,19-Jun-22,RT4,4,6.0,66.67
4978,17558,19-Jun-22,RT4,4,6.0,66.67
4979,19563,19-Jun-22,RT4,4,6.0,66.67
4980,16560,19-Jun-22,RT4,4,7.0,57.14
4981,19561,19-Jun-22,RT4,4,7.0,57.14
4982,18561,19-Jun-22,RT4,6,9.0,66.67
4983,16561,19-Jun-22,RT4,7,10.0,70.0
4984,17560,19-Jun-22,RT4,8,13.0,61.54
4985,17564,19-Jun-22,RT4,8,17.0,47.06
4986,18560,19-Jun-22,RT4,11,15.0,73.33
4987,19560,19-Jun-22,RT4,14,16.0,87.5
4988,18559,19-Jun-22,RT4,8,19.0,42.11
4989,17563,19-Jun-22,RT4,15,19.0,78.95
4990,19562,19-Jun-22,RT4,9,14.0,64.29
4991,17559,19-Jun-22,RT4,11,14.0,78.57
4992,18558,19-Jun-22,RT4,11,20.0,55.0
4993,18562,19-Jun-22,RT4,14,20.0,70.0
4994,18563,19-Jun-22,RT4,11,18.0,61.11
4995,16563,19-Jun-22,RT4,12,18.0,66.67
4996,16559,19-Jun-22,RT4,13,18.0,72.22
4997,17562,19-Jun-22,RT4,3,6.0,50.0
4998,19558,19-Jun-22,RT4,3,7.0,42.86
4999,17561,19-Jun-22,RT4,3,4.0,75.0
5000,16559,20-Jun-22,RT1,18,30.0,60.0
5001,19562,20-Jun-22,RT1,16,30.0,53.33
5002,19563,20-Jun-22,RT1,15,30.0,50.0
5003,17558,20-Jun-22,RT1,7,19.0,36.84
5004,16558,20-Jun-22,RT1,12,19.0,63.16
5005,17560,20-Jun-22,RT1,15,40.0,37.5
5006,19558,20-Jun-22,RT1,11,40.0,27.5
5007,19560,20-Jun-22,RT1,14,26.0,53.85
5008,17561,20-Jun-22,RT1,11,26.0,42.31
5009,16560,20-Jun-22,RT1,13,34.0,38.24
5010,16561,20-Jun-22,RT1,10,18.0,55.56
5011,16562,20-Jun-22,RT1,12,31.0,38.71
5012,16563,20-Jun-22,RT1,22,41.0,53.66
5013,17559,20-Jun-22,RT1,18,32.0,56.25
5014,17562,20-Jun-22,RT1,8,20.0,40.0
5015,17563,20-Jun-22,RT1,13,25.0,52.0
5016,18558,20-Jun-22,RT1,7,15.0,46.67
5017,18559,20-Jun-22,RT1,13,42.0,30.95
5018,18561,20-Jun-22,RT1,18,33.0,54.55
5019,18562,20-Jun-22,RT1,19,38.0,50.0
5020,18563,20-Jun-22,RT1,12,27.0,44.44
5021,19559,20-Jun-22,RT1,10,24.0,41.67
5022,19561,20-Jun-22,RT1,17,36.0,47.22
5023,17564,20-Jun-22,RT1,6,16.0,37.5
5024,19562,20-Jun-22,RT2,11,23.0,47.83
5025,18563,20-Jun-22,RT2,14,29.0,48.28
5026,17561,20-Jun-22,RT2,21,36.0,58.33
5027,17558,20-Jun-22,RT2,21,50.0,42.0
5028,16562,20-Jun-22,RT2,19,43.0,44.19
5029,16561,20-Jun-22,RT2,12,24.0,50.0
5030,16558,20-Jun-22,RT2,11,22.0,50.0
5031,19560,20-Jun-22,RT2,20,38.0,52.63
5032,16563,20-Jun-22,RT2,17,38.0,44.74
5033,16559,20-Jun-22,RT2,20,41.0,48.78
5034,19559,20-Jun-22,RT2,21,41.0,51.22
5035,19558,20-Jun-22,RT2,13,39.0,33.33
5036,17559,20-Jun-22,RT2,17,39.0,43.59
5037,16560,20-Jun-22,RT2,17,34.0,50.0
5038,18562,20-Jun-22,RT2,15,34.0,44.12
5039,18559,20-Jun-22,RT2,17,44.0,38.64
5040,17563,20-Jun-22,RT2,23,44.0,52.27
5041,17562,20-Jun-22,RT2,11,30.0,36.67
5042,18558,20-Jun-22,RT2,12,30.0,40.0
5043,17564,20-Jun-22,RT2,13,40.0,32.5
5044,18561,20-Jun-22,RT2,21,40.0,52.5
5045,18560,20-Jun-22,RT2,19,40.0,47.5
5046,17560,20-Jun-22,RT2,18,45.0,40.0
5047,19561,20-Jun-22,RT2,16,45.0,35.56
5048,19563,20-Jun-22,RT2,18,45.0,40.0
5049,19563,20-Jun-22,RT3,14,29.0,48.28
5050,18560,20-Jun-22,RT1,17,30.0,56.67
5051,19562,20-Jun-22,RT3,14,29.0,48.28
5052,19561,20-Jun-22,RT3,11,29.0,37.93
5053,18562,20-Jun-22,RT3,16,29.0,55.17
5054,17558,20-Jun-22,RT3,11,27.0,40.74
5055,17562,20-Jun-22,RT3,8,27.0,29.63
5056,19559,20-Jun-22,RT3,11,27.0,40.74
5057,16559,20-Jun-22,RT3,17,32.0,53.12
5058,16558,20-Jun-22,RT3,3,8.0,37.5
5059,16562,20-Jun-22,RT3,8,18.0,44.44
5060,17559,20-Jun-22,RT3,8,16.0,50.0
5061,19558,20-Jun-22,RT3,8,21.0,38.1
5062,18561,20-Jun-22,RT3,13,25.0,52.0
5063,17563,20-Jun-22,RT3,9,16.0,56.25
5064,18559,20-Jun-22,RT3,9,23.0,39.13
5065,18563,20-Jun-22,RT3,9,23.0,39.13
5066,19560,20-Jun-22,RT3,9,19.0,47.37
5067,16560,20-Jun-22,RT3,10,20.0,50.0
5068,17564,20-Jun-22,RT3,10,24.0,41.67
5069,16563,20-Jun-22,RT3,12,20.0,60.0
5070,16561,20-Jun-22,RT3,11,21.0,52.38
5071,17560,20-Jun-22,RT3,11,25.0,44.0
5072,17561,20-Jun-22,RT3,11,19.0,57.89
5073,18558,20-Jun-22,RT3,11,26.0,42.31
5074,18560,20-Jun-22,RT3,11,24.0,45.83
5075,17561,20-Jun-22,RT4,2,4.0,50.0
5076,17562,20-Jun-22,RT4,2,6.0,33.33
5077,19561,20-Jun-22,RT4,2,7.0,28.57
5078,19563,20-Jun-22,RT4,2,6.0,33.33
5079,16558,20-Jun-22,RT4,2,3.0,66.67
5080,17560,20-Jun-22,RT4,4,13.0,30.77
5081,16561,20-Jun-22,RT4,5,10.0,50.0
5082,18561,20-Jun-22,RT4,5,9.0,55.56
5083,17564,20-Jun-22,RT4,6,17.0,35.29
5084,19559,20-Jun-22,RT4,1,3.0,33.33
5085,18560,20-Jun-22,RT4,7,15.0,46.67
5086,19560,20-Jun-22,RT4,8,16.0,50.0
5087,18559,20-Jun-22,RT4,8,19.0,42.11
5088,17563,20-Jun-22,RT4,10,19.0,52.63
5089,19562,20-Jun-22,RT4,8,14.0,57.14
5090,17559,20-Jun-22,RT4,8,14.0,57.14
5091,18558,20-Jun-22,RT4,8,20.0,40.0
5092,18562,20-Jun-22,RT4,11,20.0,55.0
5093,18563,20-Jun-22,RT4,7,18.0,38.89
5094,16563,20-Jun-22,RT4,10,18.0,55.56
5095,16559,20-Jun-22,RT4,11,18.0,61.11
5096,16562,20-Jun-22,RT4,3,6.0,50.0
5097,17558,20-Jun-22,RT4,3,6.0,50.0
5098,16560,20-Jun-22,RT4,3,7.0,42.86
5099,19558,20-Jun-22,RT4,3,7.0,42.86
5100,16559,21-Jun-22,RT1,13,30.0,43.33
5101,18560,21-Jun-22,RT1,15,30.0,50.0
5102,19562,21-Jun-22,RT1,12,30.0,40.0
5103,19563,21-Jun-22,RT1,13,30.0,43.33
5104,17558,21-Jun-22,RT1,6,19.0,31.58
5105,16558,21-Jun-22,RT1,9,19.0,47.37
5106,17560,21-Jun-22,RT1,15,40.0,37.5
5107,19558,21-Jun-22,RT1,14,40.0,35.0
5108,19560,21-Jun-22,RT1,13,26.0,50.0
5109,17561,21-Jun-22,RT1,13,26.0,50.0
5110,16560,21-Jun-22,RT1,15,34.0,44.12
5111,16561,21-Jun-22,RT1,10,18.0,55.56
5112,16562,21-Jun-22,RT1,13,31.0,41.94
5113,16563,21-Jun-22,RT1,22,41.0,53.66
5114,17559,21-Jun-22,RT1,17,32.0,53.12
5115,17562,21-Jun-22,RT1,7,20.0,35.0
5116,17563,21-Jun-22,RT1,14,25.0,56.0
5117,18558,21-Jun-22,RT1,8,15.0,53.33
5118,18559,21-Jun-22,RT1,12,42.0,28.57
5119,18561,21-Jun-22,RT1,18,33.0,54.55
5120,18562,21-Jun-22,RT1,20,38.0,52.63
5121,18563,21-Jun-22,RT1,11,27.0,40.74
5122,19559,21-Jun-22,RT1,10,24.0,41.67
5123,19561,21-Jun-22,RT1,13,36.0,36.11
5124,17564,21-Jun-22,RT1,6,16.0,37.5
5125,19562,21-Jun-22,RT2,11,23.0,47.83
5126,18563,21-Jun-22,RT2,10,29.0,34.48
5127,17561,21-Jun-22,RT2,20,36.0,55.56
5128,17558,21-Jun-22,RT2,21,50.0,42.0
5129,16562,21-Jun-22,RT2,21,43.0,48.84
5130,16561,21-Jun-22,RT2,13,24.0,54.17
5131,16558,21-Jun-22,RT2,10,22.0,45.45
5132,19560,21-Jun-22,RT2,21,38.0,55.26
5133,16563,21-Jun-22,RT2,21,38.0,55.26
5134,16559,21-Jun-22,RT2,23,41.0,56.1
5135,19559,21-Jun-22,RT2,18,41.0,43.9
5136,19558,21-Jun-22,RT2,14,39.0,35.9
5137,17559,21-Jun-22,RT2,23,39.0,58.97
5138,16560,21-Jun-22,RT2,15,34.0,44.12
5139,18562,21-Jun-22,RT2,22,34.0,64.71
5140,18559,21-Jun-22,RT2,14,44.0,31.82
5141,17563,21-Jun-22,RT2,21,44.0,47.73
5142,17562,21-Jun-22,RT2,11,30.0,36.67
5143,18558,21-Jun-22,RT2,13,30.0,43.33
5144,17564,21-Jun-22,RT2,12,40.0,30.0
5145,18561,21-Jun-22,RT2,19,40.0,47.5
5146,18560,21-Jun-22,RT2,19,40.0,47.5
5147,17560,21-Jun-22,RT2,19,45.0,42.22
5148,19561,21-Jun-22,RT2,20,45.0,44.44
5149,19563,21-Jun-22,RT2,22,45.0,48.89
5150,19563,21-Jun-22,RT3,12,29.0,41.38
5151,19562,21-Jun-22,RT3,13,29.0,44.83
5152,19561,21-Jun-22,RT3,11,29.0,37.93
5153,18562,21-Jun-22,RT3,14,29.0,48.28
5154,17558,21-Jun-22,RT3,12,27.0,44.44
5155,17562,21-Jun-22,RT3,9,27.0,33.33
5156,19559,21-Jun-22,RT3,12,27.0,44.44
5157,16559,21-Jun-22,RT3,16,32.0,50.0
5158,16558,21-Jun-22,RT3,3,8.0,37.5
5159,16560,21-Jun-22,RT3,8,20.0,40.0
5160,16562,21-Jun-22,RT3,8,18.0,44.44
5161,17559,21-Jun-22,RT3,8,16.0,50.0
5162,18559,21-Jun-22,RT3,8,23.0,34.78
5163,18563,21-Jun-22,RT3,8,23.0,34.78
5164,19558,21-Jun-22,RT3,8,21.0,38.1
5165,18558,21-Jun-22,RT3,9,26.0,34.62
5166,17564,21-Jun-22,RT3,9,24.0,37.5
5167,16563,21-Jun-22,RT3,10,20.0,50.0
5168,17560,21-Jun-22,RT3,10,25.0,40.0
5169,17561,21-Jun-22,RT3,10,19.0,52.63
5170,17563,21-Jun-22,RT3,10,16.0,62.5
5171,19560,21-Jun-22,RT3,10,19.0,52.63
5172,16561,21-Jun-22,RT3,12,21.0,57.14
5173,18561,21-Jun-22,RT3,12,25.0,48.0
5174,18560,21-Jun-22,RT3,11,24.0,45.83
5175,16560,21-Jun-22,RT4,2,7.0,28.57
5176,16558,21-Jun-22,RT4,2,3.0,66.67
5177,19563,21-Jun-22,RT4,4,6.0,66.67
5178,18561,21-Jun-22,RT4,4,9.0,44.44
5179,16561,21-Jun-22,RT4,6,10.0,60.0
5180,17560,21-Jun-22,RT4,6,13.0,46.15
5181,17564,21-Jun-22,RT4,6,17.0,35.29
5182,19559,21-Jun-22,RT4,1,3.0,33.33
5183,18560,21-Jun-22,RT4,9,15.0,60.0
5184,19560,21-Jun-22,RT4,10,16.0,62.5
5185,18559,21-Jun-22,RT4,6,19.0,31.58
5186,17563,21-Jun-22,RT4,9,19.0,47.37
5187,19562,21-Jun-22,RT4,6,14.0,42.86
5188,17559,21-Jun-22,RT4,9,14.0,64.29
5189,18558,21-Jun-22,RT4,8,20.0,40.0
5190,18562,21-Jun-22,RT4,10,20.0,50.0
5191,18563,21-Jun-22,RT4,7,18.0,38.89
5192,16563,21-Jun-22,RT4,11,18.0,61.11
5193,16559,21-Jun-22,RT4,10,18.0,55.56
5194,16562,21-Jun-22,RT4,3,6.0,50.0
5195,17558,21-Jun-22,RT4,3,6.0,50.0
5196,17562,21-Jun-22,RT4,3,6.0,50.0
5197,19558,21-Jun-22,RT4,3,7.0,42.86
5198,19561,21-Jun-22,RT4,3,7.0,42.86
5199,17561,21-Jun-22,RT4,3,4.0,75.0
5200,19563,22-Jun-22,RT3,11,29.0,37.93
5201,16559,22-Jun-22,RT1,15,30.0,50.0
5202,18560,22-Jun-22,RT1,14,30.0,46.67
5203,19562,22-Jun-22,RT1,15,30.0,50.0
5204,19563,22-Jun-22,RT1,12,30.0,40.0
5205,17558,22-Jun-22,RT1,8,19.0,42.11
5206,16558,22-Jun-22,RT1,10,19.0,52.63
5207,17560,22-Jun-22,RT1,16,40.0,40.0
5208,19558,22-Jun-22,RT1,12,40.0,30.0
5209,19560,22-Jun-22,RT1,12,26.0,46.15
5210,17561,22-Jun-22,RT1,15,26.0,57.69
5211,16560,22-Jun-22,RT1,14,34.0,41.18
5212,16561,22-Jun-22,RT1,11,18.0,61.11
5213,16562,22-Jun-22,RT1,11,31.0,35.48
5214,16563,22-Jun-22,RT1,20,41.0,48.78
5215,17559,22-Jun-22,RT1,14,32.0,43.75
5216,17562,22-Jun-22,RT1,7,20.0,35.0
5217,17563,22-Jun-22,RT1,10,25.0,40.0
5218,18558,22-Jun-22,RT1,5,15.0,33.33
5219,18559,22-Jun-22,RT1,15,42.0,35.71
5220,18561,22-Jun-22,RT1,15,33.0,45.45
5221,18562,22-Jun-22,RT1,17,38.0,44.74
5222,18563,22-Jun-22,RT1,13,27.0,48.15
5223,19559,22-Jun-22,RT1,9,24.0,37.5
5224,19561,22-Jun-22,RT1,15,36.0,41.67
5225,17564,22-Jun-22,RT1,5,16.0,31.25
5226,19562,22-Jun-22,RT2,12,23.0,52.17
5227,18563,22-Jun-22,RT2,13,29.0,44.83
5228,17561,22-Jun-22,RT2,19,36.0,52.78
5229,17558,22-Jun-22,RT2,22,50.0,44.0
5230,16562,22-Jun-22,RT2,18,43.0,41.86
5231,16561,22-Jun-22,RT2,13,24.0,54.17
5232,16558,22-Jun-22,RT2,10,22.0,45.45
5233,19560,22-Jun-22,RT2,19,38.0,50.0
5234,16563,22-Jun-22,RT2,19,38.0,50.0
5235,16559,22-Jun-22,RT2,22,41.0,53.66
5236,19559,22-Jun-22,RT2,19,41.0,46.34
5237,19558,22-Jun-22,RT2,13,39.0,33.33
5238,17559,22-Jun-22,RT2,23,39.0,58.97
5239,16560,22-Jun-22,RT2,14,34.0,41.18
5240,18562,22-Jun-22,RT2,21,34.0,61.76
5241,18559,22-Jun-22,RT2,17,44.0,38.64
5242,17563,22-Jun-22,RT2,23,44.0,52.27
5243,17562,22-Jun-22,RT2,10,30.0,33.33
5244,18558,22-Jun-22,RT2,15,30.0,50.0
5245,17564,22-Jun-22,RT2,19,40.0,47.5
5246,18561,22-Jun-22,RT2,18,40.0,45.0
5247,18560,22-Jun-22,RT2,20,40.0,50.0
5248,17560,22-Jun-22,RT2,18,45.0,40.0
5249,19561,22-Jun-22,RT2,18,45.0,40.0
5250,19563,22-Jun-22,RT2,19,45.0,42.22
5251,19562,22-Jun-22,RT3,15,29.0,51.72
5252,19561,22-Jun-22,RT3,12,29.0,41.38
5253,18562,22-Jun-22,RT3,16,29.0,55.17
5254,17558,22-Jun-22,RT3,13,27.0,48.15
5255,17562,22-Jun-22,RT3,11,27.0,40.74
5256,19559,22-Jun-22,RT3,13,27.0,48.15
5257,16559,22-Jun-22,RT3,16,32.0,50.0
5258,16558,22-Jun-22,RT3,4,8.0,50.0
5259,16562,22-Jun-22,RT3,7,18.0,38.89
5260,17559,22-Jun-22,RT3,7,16.0,43.75
5261,18559,22-Jun-22,RT3,7,23.0,30.43
5262,17563,22-Jun-22,RT3,8,16.0,50.0
5263,19558,22-Jun-22,RT3,8,21.0,38.1
5264,17564,22-Jun-22,RT3,8,24.0,33.33
5265,16560,22-Jun-22,RT3,9,20.0,45.0
5266,18563,22-Jun-22,RT3,9,23.0,39.13
5267,19560,22-Jun-22,RT3,9,19.0,47.37
5268,16563,22-Jun-22,RT3,10,20.0,50.0
5269,18558,22-Jun-22,RT3,10,26.0,38.46
5270,16561,22-Jun-22,RT3,12,21.0,57.14
5271,17560,22-Jun-22,RT3,12,25.0,48.0
5272,18560,22-Jun-22,RT3,12,24.0,50.0
5273,17561,22-Jun-22,RT3,11,19.0,57.89
5274,18561,22-Jun-22,RT3,11,25.0,44.0
5275,17561,22-Jun-22,RT4,2,4.0,50.0
5276,17562,22-Jun-22,RT4,2,6.0,33.33
5277,19563,22-Jun-22,RT4,2,6.0,33.33
5278,16558,22-Jun-22,RT4,2,3.0,66.67
5279,17558,22-Jun-22,RT4,4,6.0,66.67
5280,18561,22-Jun-22,RT4,4,9.0,44.44
5281,16561,22-Jun-22,RT4,5,10.0,50.0
5282,17560,22-Jun-22,RT4,5,13.0,38.46
5283,17564,22-Jun-22,RT4,5,17.0,29.41
5284,18560,22-Jun-22,RT4,6,15.0,40.0
5285,19559,22-Jun-22,RT4,1,3.0,33.33
5286,19560,22-Jun-22,RT4,8,16.0,50.0
5287,18559,22-Jun-22,RT4,6,19.0,31.58
5288,17563,22-Jun-22,RT4,10,19.0,52.63
5289,19562,22-Jun-22,RT4,8,14.0,57.14
5290,17559,22-Jun-22,RT4,7,14.0,50.0
5291,18558,22-Jun-22,RT4,8,20.0,40.0
5292,18562,22-Jun-22,RT4,11,20.0,55.0
5293,18563,22-Jun-22,RT4,7,18.0,38.89
5294,16563,22-Jun-22,RT4,9,18.0,50.0
5295,16559,22-Jun-22,RT4,9,18.0,50.0
5296,16562,22-Jun-22,RT4,3,6.0,50.0
5297,16560,22-Jun-22,RT4,3,7.0,42.86
5298,19558,22-Jun-22,RT4,3,7.0,42.86
5299,19561,22-Jun-22,RT4,3,7.0,42.86
5300,19563,23-Jun-22,RT3,13,29.0,44.83
5301,18560,23-Jun-22,RT1,15,30.0,50.0
5302,19562,23-Jun-22,RT1,14,30.0,46.67
5303,19563,23-Jun-22,RT1,11,30.0,36.67
5304,17558,23-Jun-22,RT1,8,19.0,42.11
5305,16558,23-Jun-22,RT1,9,19.0,47.37
5306,17560,23-Jun-22,RT1,18,40.0,45.0
5307,19558,23-Jun-22,RT1,11,40.0,27.5
5308,19560,23-Jun-22,RT1,13,26.0,50.0
5309,17561,23-Jun-22,RT1,16,26.0,61.54
5310,16560,23-Jun-22,RT1,15,34.0,44.12
5311,16561,23-Jun-22,RT1,9,18.0,50.0
5312,16562,23-Jun-22,RT1,16,31.0,51.61
5313,16563,23-Jun-22,RT1,22,41.0,53.66
5314,17559,23-Jun-22,RT1,14,32.0,43.75
5315,17562,23-Jun-22,RT1,7,20.0,35.0
5316,17563,23-Jun-22,RT1,10,25.0,40.0
5317,18558,23-Jun-22,RT1,6,15.0,40.0
5318,18559,23-Jun-22,RT1,16,42.0,38.1
5319,18561,23-Jun-22,RT1,15,33.0,45.45
5320,18562,23-Jun-22,RT1,16,38.0,42.11
5321,18563,23-Jun-22,RT1,10,27.0,37.04
5322,19559,23-Jun-22,RT1,10,24.0,41.67
5323,19561,23-Jun-22,RT1,13,36.0,36.11
5324,17564,23-Jun-22,RT1,5,16.0,31.25
